change_type,action,rule_name,ruleset,file,source_ip,destination_ip,port,protocol,service_name
added,allow,"processing → db : postgresql, postgresql, mysql, http",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.131,10.0.2.132,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.72,10.0.2.72,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.72,10.0.2.8,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.72,10.0.2.8,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.132,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.132,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.133,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.133,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.2,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.2,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.66,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.66,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.72,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.72,5432,tcp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.8,5432,udp,
added,allow,"db → db : postgresql, postgresql",plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.8,10.0.2.8,5432,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.69,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.69,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.69,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.69,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.69,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.131,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.134,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.136,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.3,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.4,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.5,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.67,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.68,8070,tcp,
added,allow,web → processing : 8070/tcp,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.69,8070,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.130,10.0.2.71,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.135,10.0.2.71,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.6,10.0.2.71,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.7,10.0.2.71,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.70,10.0.2.71,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.130,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.135,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.6,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.7,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.70,8080,tcp,
added,allow,web → web : alt-http,plugger-auto | pos | staging | tiered,scopes/app-pos_env-staging/plugger-auto-pos-staging-tiered.yaml,10.0.2.71,10.0.2.71,8080,tcp,
